station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
CYYQ,2021-12-16 12:18,6.80,3.20,84.80,340.00,30.00,0.00,29.43,997.10,0.75,40.00,VV ,M,M,M,1000.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-17.97,CYYQ 161218Z 34030G40KT 3/4SM R33/2000V2600FT/N -SN BLSN VV010 M14/M16 A2943 RMK BLSN8 SLP971,M
CYYQ,2021-12-16 13:00,6.80,3.20,84.80,350.00,36.00,0.00,29.44,997.60,0.75,43.00,OVC,M,M,M,1500.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-19.68,CYYQ 161300Z 35036G43KT 3/4SM R33/1800V2600FT/N -SN BLSN OVC015 M14/M16 A2944 RMK SC8 SLP976,M
CYYQ,2021-12-16 14:00,6.80,3.20,84.80,350.00,33.00,0.00,29.46,998.30,0.75,42.00,VV ,M,M,M,1500.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-18.86,CYYQ 161400Z 35033G42KT 3/4SM R33/1600V2400FT/D -SN BLSN VV015 M14/M16 A2946 RMK BLSN8 SLP983,M
CYYQ,2021-12-16 14:33,6.80,3.20,84.80,350.00,33.00,0.00,29.46,998.20,0.38,46.00,VV ,M,M,M,500.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-18.86,CYYQ 161433Z 35033G46KT 3/8SM R33/1200V1600FT/N -SN BLSN VV005 M14/M16 A2946 RMK BLSN8 SLP982,M
CYYQ,2021-12-16 15:00,6.80,3.20,84.80,350.00,34.00,0.00,29.47,998.40,0.38,44.00,VV ,M,M,M,500.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-19.14,CYYQ 161500Z 35034G44KT 3/8SM R33/1400V2200FT/N -SN BLSN VV005 M14/M16 A2947 RMK BLSN8 SLP984,M
CYYQ,2021-12-16 16:00,5.00,1.40,84.68,350.00,34.00,0.00,29.51,999.70,0.38,43.00,VV ,M,M,M,500.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-21.65,CYYQ 161600Z 35034G43KT 3/8SM R33/1600V2200FT/N -SN BLSN VV005 M15/M17 A2951 RMK BLSN8 PRESRR SLP997,M
CYYQ,2021-12-16 17:00,5.00,-0.40,77.84,350.00,33.00,0.00,29.53,1000.60,0.38,42.00,VV ,M,M,M,500.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-21.36,CYYQ 161700Z 35033G42KT 3/8SM R33/2200V2800FT/N -SN BLSN VV005 M15/M18 A2953 RMK BLSN8 SLP006,M
CYYQ,2021-12-16 17:44,3.20,-0.40,84.56,350.00,32.00,0.00,29.54,1001.00,0.62,43.00,VV ,M,M,M,500.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-23.55,CYYQ 161744Z 35032G43KT 5/8SM R33/2200V2400FT/N -SN BLSN VV005 M16/M18 A2954 RMK BLSN8 SLP010,M
CYYQ,2021-12-16 18:00,3.20,-0.40,84.56,350.00,31.00,0.00,29.56,1001.40,0.62,43.00,VV ,M,M,M,500.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-23.24,CYYQ 161800Z 35031G43KT 5/8SM R33/3000V3500FT/N -SN BLSN VV005 M16/M18 A2956 RMK BLSN8 SLP014,M
CYYQ,2021-12-16 19:00,3.20,-0.40,84.56,350.00,33.00,0.00,29.58,1002.20,0.62,41.00,VV ,M,M,M,500.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-23.85,CYYQ 161900Z 35033G41KT 5/8SM R33/2600V4000FT/N -SN BLSN VV005 M16/M18 A2958 RMK BLSN8 SLP022,M
CYYQ,2021-12-16 20:00,3.20,-0.40,84.56,350.00,32.00,0.00,29.61,1003.20,0.75,40.00,VV ,M,M,M,500.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-23.55,CYYQ 162000Z 35032G40KT 3/4SM R33/2800V3500FT/N -SN BLSN VV005 M16/M18 A2961 RMK BLSN8 SLP032,M
CYYQ,2021-12-16 21:00,1.40,-4.00,77.49,340.00,32.00,0.00,29.65,1004.40,0.62,40.00,VV ,M,M,M,1000.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-26.04,CYYQ 162100Z 34032G40KT 5/8SM R33/2800V3500FT/N -SN BLSN VV010 M17/M20 A2965 RMK BLSN8 SLP044,M
CYYQ,2021-12-16 21:28,1.40,-4.00,77.49,350.00,28.00,0.00,29.67,1005.20,1.50,40.00,OVC,M,M,M,1900.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-24.72,CYYQ 162128Z 35028G40KT 1 1/2SM R33/2600V4000FT/N -SN BLSN OVC019 M17/M20 A2967 RMK SC8 SLP052,M
CYYQ,2021-12-16 22:00,1.40,-2.20,84.43,350.00,29.00,0.00,29.68,1005.70,1.00,39.00,OVC,M,M,M,1700.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-25.06,CYYQ 162200Z 35029G39KT 1SM R33/3500V6000FT/N -SN BLSN OVC017 M17/M19 A2968 RMK SC8 SLP057,M
CYYQ,2021-12-16 22:44,1.40,-4.00,77.49,340.00,27.00,0.00,29.70,1006.40,3.00,36.00,OVC,M,M,M,1900.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-24.36,CYYQ 162244Z 34027G36KT 3SM R33/4000VP6000FT/U -SN BLSN OVC019 M17/M20 A2970 RMK SC8 VIS VRB 2-4 SLP064,M
CYYQ,2021-12-16 23:00,1.40,-4.00,77.49,350.00,29.00,0.00,29.72,1006.90,3.00,38.00,OVC,M,M,M,2200.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-25.06,CYYQ 162300Z 35029G38KT 3SM R33/3000V5500FT/D -SN BLSN OVC022 M17/M20 A2972 RMK SC8 VIS VRB 2-4 SLP069,M
CYYQ,2021-12-17 00:00,-0.40,-5.80,77.32,350.00,34.00,0.00,29.76,1008.20,3.00,42.00,OVC,M,M,M,1800.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-29.16,CYYQ 170000Z 35034G42KT 3SM R33/3000V4000FT/N -SN BLSN OVC018 M18/M21 A2976 RMK SC8 VIS VRB 2-4 SLP082,M
CYYQ,2021-12-17 01:00,-2.20,-7.60,77.14,340.00,30.00,0.00,29.80,1009.60,3.00,38.00,VV ,M,M,M,1500.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-30.35,CYYQ 170100Z 34030G38KT 3SM R33/5500VP6000FT/U -SN BLSN VV015 M19/M22 A2980 RMK BLSN8 VIS VRB 2-4 SLP096,M
CYYQ,2021-12-17 02:00,-4.00,-9.40,76.96,340.00,29.00,0.00,29.83,1010.70,3.00,37.00,VV ,M,M,M,1300.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-32.47,CYYQ 170200Z 34029G37KT 3SM R33/4500VP6000FT/U -SN BLSN VV013 M20/M23 A2983 RMK BLSN8 VIS VRB 2-4 SLP107,M
CYYQ,2021-12-17 03:00,-5.80,-11.20,76.77,340.00,30.00,0.00,29.86,1011.70,3.00,35.00,VV ,M,M,M,1300.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-35.30,CYYQ 170300Z 34030G35KT 3SM -SN BLSN VV013 M21/M24 A2986 RMK BLSN8 VIS VRB 2-4 SLP117,M
CYYQ,2021-12-17 04:00,-5.80,-11.20,76.77,340.00,25.00,0.00,29.88,1012.50,3.00,35.00,VV ,M,M,M,1100.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-33.36,CYYQ 170400Z 34025G35KT 3SM -SN BLSN VV011 M21/M24 A2988 RMK BLSN8 VIS VRB 2-4 SLP125,M
CYYQ,2021-12-17 05:00,-5.80,-11.20,76.77,330.00,23.00,0.00,29.92,1013.60,3.00,31.00,VV ,M,M,M,1400.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-32.50,CYYQ 170500Z 33023G31KT 3SM -SN BLSN VV014 M21/M24 A2992 RMK BLSN8 VIS VRB 2-4 SLP136,M
CYYQ,2021-12-17 06:00,-5.80,-13.00,70.19,340.00,27.00,0.00,29.94,1014.50,3.00,35.00,VV ,M,M,M,1400.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-34.17,CYYQ 170600Z 34027G35KT 3SM -SN BLSN VV014 M21/M25 A2994 RMK BLSN8 VIS VRB 2-4 SLP145,M
CYYQ,2021-12-17 07:00,-7.60,-13.00,76.59,340.00,28.00,0.00,29.97,1015.40,3.00,34.00,VV ,M,M,M,1200.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-37.02,CYYQ 170700Z 34028G34KT 3SM -SN BLSN VV012 M22/M25 A2997 RMK BLSN8 VIS VRB 2-4 SLP154,M
CYYQ,2021-12-17 08:00,-7.60,-13.00,76.59,330.00,24.00,0.00,30.00,1016.60,3.00,34.00,VV ,M,M,M,1400.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-35.37,CYYQ 170800Z 33024G34KT 3SM -SN BLSN VV014 M22/M25 A3000 RMK BLSN8 VIS VRB 2-4 SLP166,M
CYYQ,2021-12-17 09:00,-7.60,-13.00,76.59,330.00,25.00,0.00,30.04,1017.90,3.00,32.00,VV ,M,M,M,1200.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-35.80,CYYQ 170900Z 33025G32KT 3SM -SN BLSN VV012 M22/M25 A3004 RMK BLSN8 SLP179,M
CYYQ,2021-12-17 10:00,-9.40,-14.80,76.40,330.00,24.00,0.00,30.07,1018.70,3.00,32.00,FEW,BKN,M,M,1100.00,14000.00,M,M,-SN BLSN,M,M,M,M,M,M,-37.79,CYYQ 171000Z 33024G32KT 3SM -SN BLSN FEW011 BKN140 M23/M26 A3007 RMK BLSN5SF1AC1 VIS VRB 2-4 SLP187,M
CYYQ,2021-12-17 11:00,-9.40,-16.60,69.73,320.00,23.00,0.00,30.10,1020.10,3.00,31.00,BKN,M,M,M,1300.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-37.33,CYYQ 171100Z 32023G31KT 3SM -SN BLSN BKN013 M23/M27 A3010 RMK BLSN4SF2 VIS VRB 2-4 SLP201,M
CYYQ,2021-12-17 12:00,-9.40,-16.60,69.73,320.00,23.00,0.00,30.13,1021.00,3.00,30.00,BKN,M,M,M,1300.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-37.33,CYYQ 171200Z 32023G30KT 3SM -SN BLSN BKN013 M23/M27 A3013 RMK BLSN5SF1 VIS VRB 2-4 SLP210,M
CYYQ,2021-12-17 13:00,-9.40,-16.60,69.73,320.00,18.00,0.00,30.16,1021.90,3.00,30.00,BKN,M,M,M,1500.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-34.75,CYYQ 171300Z 32018G30KT 3SM -SN BLSN BKN015 M23/M27 A3016 RMK BLSN4SF2 VIS VRB 2-4 SLP219,M
CYYQ,2021-12-17 14:00,-11.20,-16.60,76.21,320.00,23.00,0.00,30.17,1022.20,3.00,29.00,CLR,M,M,M,M,M,M,M,BLSN,M,M,M,M,M,M,-39.75,CYYQ 171400Z 32023G29KT 3SM BLSN SKC M24/M27 A3017 RMK VIS VRB 2-4 SLP222,M
CYYQ,2021-12-17 15:00,-11.20,-18.40,69.50,300.00,15.00,0.00,30.19,1023.10,3.00,20.00,FEW,M,M,M,1500.00,M,M,M,BLSN,M,M,M,M,M,M,-35.22,CYYQ 171500Z 30015G20KT 3SM BLSN FEW015 M24/M28 A3019 RMK SF1 SF TR VIS VRB 2-4 SLP231,M
CYYQ,2021-12-17 15:30,-13.00,-18.40,76.02,310.00,16.00,0.00,30.20,1023.40,5.00,22.00,CLR,M,M,M,M,M,M,M,IC BLSN,M,M,M,M,M,M,-38.24,CYYQ 171530Z 31016G22KT 5SM IC BLSN SKC M25/M28 A3020 RMK SLP234,M
CYYQ,2021-12-17 16:00,-13.00,-18.40,76.02,300.00,14.00,0.00,30.22,1023.90,6.00,21.00,CLR,M,M,M,M,M,M,M,IC BLSN,M,M,M,M,M,M,-36.84,CYYQ 171600Z 30014G21KT 6SM IC BLSN SKC M25/M28 A3022 RMK SLP239,M
CYYQ,2021-12-17 17:00,-13.00,-18.40,76.02,310.00,17.00,0.00,30.24,1024.60,6.00,M,CLR,M,M,M,M,M,M,M,IC DRSN,M,M,M,M,M,M,-38.88,CYYQ 171700Z 31017KT 6SM IC DRSN SKC M25/M28 A3024 RMK SLP246,M
CYYQ,2021-12-17 18:00,-13.00,-18.40,76.02,300.00,16.00,0.00,30.25,1025.10,8.00,21.00,FEW,M,M,M,1100.00,M,M,M,IC DRSN,M,M,M,M,M,M,-38.24,CYYQ 171800Z 30016G21KT 8SM IC DRSN FEW011 M25/M28 A3025 RMK SF2 SLP251,M
CYYQ,2021-12-17 19:00,-13.00,-18.40,76.02,300.00,15.00,0.00,30.27,1025.50,15.00,M,FEW,M,M,M,1500.00,M,M,M,IC DRSN,M,M,M,M,M,M,-37.56,CYYQ 171900Z 30015KT 15SM IC DRSN FEW015 M25/M28 A3027 RMK SF1 SLP255,M
CYYQ,2021-12-17 20:00,-13.00,-20.20,69.27,290.00,14.00,0.00,30.29,1026.30,15.00,20.00,FEW,SCT,M,M,1500.00,25000.00,M,M,IC DRSN,M,M,M,M,M,M,-36.84,CYYQ 172000Z 29014G20KT 15SM IC DRSN FEW015 SCT250 M25/M29 A3029 RMK SF1CI2 SLP263,M
CYYQ,2021-12-17 21:00,-13.00,-20.20,69.27,300.00,13.00,0.00,30.31,1026.90,15.00,M,SCT,M,M,M,25000.00,M,M,M,IC DRSN,M,M,M,M,M,M,-36.08,CYYQ 172100Z 30013KT 15SM IC DRSN SCT250 M25/M29 A3031 RMK CI4 SLP269,M
CYYQ,2021-12-17 21:26,-13.00,-20.20,69.27,300.00,11.00,0.00,30.32,1027.20,15.00,17.00,FEW,M,M,M,25000.00,M,M,M,DRSN,M,M,M,M,M,M,-34.40,CYYQ 172126Z 30011G17KT 15SM DRSN FEW250 M25/M29 A3032 RMK CI2 SLP272,M
CYYQ,2021-12-17 22:00,-13.00,-20.20,69.27,300.00,14.00,0.00,30.33,1027.60,15.00,M,SCT,M,M,M,25000.00,M,M,M,DRSN,M,M,M,M,M,M,-36.84,CYYQ 172200Z 30014KT 15SM DRSN SCT250 M25/M29 A3033 RMK CI3 SLP276,M
CYYQ,2021-12-17 23:00,-13.00,-20.20,69.27,300.00,12.00,0.00,30.34,1027.90,15.00,M,FEW,M,M,M,13000.00,M,M,M,DRSN,M,M,M,M,M,M,-35.27,CYYQ 172300Z 30012KT 15SM DRSN FEW130 M25/M29 A3034 RMK AC2 SLP279,M
CYYQ,2021-12-18 00:00,-13.00,-20.20,69.27,300.00,12.00,0.00,30.34,1027.90,15.00,18.00,FEW,M,M,M,15000.00,M,M,M,DRSN,M,M,M,M,M,M,-35.27,CYYQ 180000Z 30012G18KT 15SM DRSN FEW150 M25/M29 A3034 RMK AC2 SLP279,M
CYYQ,2021-12-18 01:00,-14.80,-22.00,69.03,290.00,10.00,0.00,30.33,1027.80,15.00,M,FEW,M,M,M,14000.00,M,M,M,DRSN,M,M,M,M,M,M,-35.72,CYYQ 180100Z 29010KT 15SM DRSN FEW140 M26/M30 A3033 RMK AC1 SLP278,M
CYYQ,2021-12-18 02:00,-14.80,-22.00,69.03,290.00,9.00,0.00,30.34,1027.90,15.00,M,FEW,M,M,M,14000.00,M,M,M,DRSN,M,M,M,M,M,M,-34.68,CYYQ 180200Z 29009KT 15SM DRSN FEW140 M26/M30 A3034 RMK AC1 SLP279,M
CYYQ,2021-12-18 03:00,-16.60,-22.00,75.63,280.00,11.00,0.00,30.33,1027.70,15.00,M,CLR,M,M,M,M,M,M,M,DRSN,M,M,M,M,M,M,-38.95,CYYQ 180300Z 28011KT 15SM DRSN SKC M27/M30 A3033 RMK SLP277,M
CYYQ,2021-12-18 04:00,-16.60,-22.00,75.63,290.00,9.00,0.00,30.33,1027.80,15.00,M,FEW,M,M,M,25000.00,M,M,M,DRSN,M,M,M,M,M,M,-36.92,CYYQ 180400Z 29009KT 15SM DRSN FEW250 M27/M30 A3033 RMK CI2 SLP278,M
CYYQ,2021-12-18 05:00,-16.60,-22.00,75.63,290.00,9.00,0.00,30.33,1027.70,15.00,M,CLR,M,M,M,M,M,M,M,DRSN,M,M,M,M,M,M,-36.92,CYYQ 180500Z 29009KT 15SM DRSN SKC M27/M30 A3033 RMK SLP277,M
CYYQ,2021-12-18 06:00,-16.60,-23.80,68.79,280.00,9.00,0.00,30.33,1027.70,15.00,M,CLR,M,M,M,M,M,M,M,DRSN,M,M,M,M,M,M,-36.92,CYYQ 180600Z 28009KT 15SM DRSN SKC M27/M31 A3033 RMK SLP277,M
CYYQ,2021-12-18 07:00,-16.60,-23.80,68.79,280.00,7.00,0.00,30.33,1027.80,15.00,M,SCT,M,M,M,15000.00,M,M,M,DRSN,M,M,M,M,M,M,-34.46,CYYQ 180700Z 28007KT 15SM DRSN SCT150 M27/M31 A3033 RMK AC3 SLP278,M
CYYQ,2021-12-18 08:00,-18.40,-23.80,75.44,280.00,8.00,0.00,30.33,1027.80,15.00,M,FEW,M,M,M,14000.00,M,M,M,DRSN,M,M,M,M,M,M,-37.97,CYYQ 180800Z 28008KT 15SM DRSN FEW140 M28/M31 A3033 RMK AC2 SLP278,M
CYYQ,2021-12-18 09:00,-18.40,-23.80,75.44,270.00,7.00,0.00,30.33,1027.90,15.00,M,FEW,M,M,M,13000.00,M,M,M,DRSN,M,M,M,M,M,M,-36.65,CYYQ 180900Z 27007KT 15SM DRSN FEW130 M28/M31 A3033 RMK AC2 SLP279,M
CYYQ,2021-12-18 10:00,-18.40,-23.80,75.44,270.00,9.00,0.00,30.32,1027.60,15.00,M,FEW,M,M,M,13000.00,M,M,M,DRSN,M,M,M,M,M,M,-39.16,CYYQ 181000Z 27009KT 15SM DRSN FEW130 M28/M31 A3032 RMK AC2 SLP276,M
CYYQ,2021-12-18 11:00,-22.00,-27.40,75.04,290.00,6.00,0.00,30.33,1027.70,15.00,M,CLR,M,M,M,M,M,M,M,DRSN,M,M,M,M,M,M,-39.51,CYYQ 181100Z 29006KT 15SM DRSN SKC M30/M33 A3033 RMK SLP277,M
CYYQ,2021-12-18 12:00,-22.00,-27.40,75.04,270.00,7.00,0.00,30.32,1027.50,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-41.04,CYYQ 181200Z 27007KT 15SM SKC M30/M33 A3032 RMK SLP275,M
CYYQ,2021-12-18 13:00,-22.00,-27.40,75.04,280.00,7.00,0.00,30.31,1027.10,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-41.04,CYYQ 181300Z 28007KT 15SM SKC M30/M33 A3031 RMK SLP271,M
CYYQ,2021-12-18 14:00,-22.00,-27.40,75.04,270.00,8.00,0.00,30.29,1026.50,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-42.41,CYYQ 181400Z 27008KT 15SM SKC M30/M33 A3029 RMK SLP265,M
CYYQ,2021-12-18 15:00,-22.00,-27.40,75.04,280.00,10.00,0.00,30.30,1026.70,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-44.75,CYYQ 181500Z 28010KT 15SM SKC M30/M33 A3030 RMK SLP267,M
CYYQ,2021-12-18 16:00,-22.00,-27.40,75.04,280.00,9.00,0.00,30.29,1026.40,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-43.63,CYYQ 181600Z 28009KT 15SM SKC M30/M33 A3029 RMK SLP264,M
CYYQ,2021-12-18 17:00,-20.20,-27.40,68.31,280.00,9.00,0.00,30.29,1026.30,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-41.39,CYYQ 181700Z 28009KT 15SM SKC M29/M33 A3029 RMK SLP263,M
CYYQ,2021-12-18 18:00,-20.20,-25.60,75.24,280.00,11.00,0.00,30.27,1025.70,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-43.50,CYYQ 181800Z 28011KT 15SM SKC M29/M32 A3027 RMK SLP257,M
CYYQ,2021-12-18 19:00,-18.40,-25.60,68.55,270.00,9.00,0.00,30.27,1025.70,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-39.16,CYYQ 181900Z 27009KT 15SM SKC M28/M32 A3027 RMK SLP257,M
CYYQ,2021-12-18 20:00,-20.20,-25.60,75.24,280.00,8.00,0.00,30.26,1025.30,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-40.19,CYYQ 182000Z 28008KT 15SM SKC M29/M32 A3026 RMK SLP253,M
CYYQ,2021-12-18 21:00,-20.20,-27.40,68.31,260.00,6.00,0.00,30.26,1025.30,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-37.34,CYYQ 182100Z 26006KT 15SM SKC M29/M33 A3026 RMK SLP253,M
CYYQ,2021-12-18 22:00,-22.00,-27.40,75.04,270.00,9.00,0.00,30.26,1025.50,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-43.63,CYYQ 182200Z 27009KT 15SM SKC M30/M33 A3026 RMK SLP255,M
CYYQ,2021-12-18 23:00,-23.80,-29.20,74.83,270.00,7.00,0.00,30.26,1025.40,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-43.24,CYYQ 182300Z 27007KT 15SM SKC M31/M34 A3026 RMK SLP254,M
CYYQ,2021-12-19 00:00,-23.80,-29.20,74.83,270.00,4.00,0.00,30.25,1025.10,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-37.74,CYYQ 190000Z 27004KT 15SM SKC M31/M34 A3025 RMK SLP251,M
CYYQ,2021-12-19 01:00,-25.60,-31.00,74.62,270.00,8.00,0.00,30.24,1024.80,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-46.84,CYYQ 190100Z 27008KT 15SM SKC M32/M35 A3024 RMK SLP248,M
CYYQ,2021-12-19 02:00,-25.60,-31.00,74.62,240.00,6.00,0.00,30.21,1023.80,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-43.84,CYYQ 190200Z 24006KT 15SM SKC M32/M35 A3021 RMK SLP238,M
CYYQ,2021-12-19 03:00,-25.60,-31.00,74.62,280.00,7.00,0.00,30.20,1023.30,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-45.43,CYYQ 190300Z 28007KT 15SM SKC M32/M35 A3020 RMK SLP233,M
CYYQ,2021-12-19 04:00,-25.60,-31.00,74.62,280.00,7.00,0.00,30.19,1023.10,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-45.43,CYYQ 190400Z 28007KT 15SM SKC M32/M35 A3019 RMK SLP231,M
CYYQ,2021-12-19 05:00,-25.60,-31.00,74.62,280.00,7.00,0.00,30.17,1022.40,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-45.43,CYYQ 190500Z 28007KT 15SM SKC M32/M35 A3017 RMK SLP224,M
CYYQ,2021-12-19 06:00,-27.40,-32.80,74.41,250.00,6.00,0.00,30.17,1022.50,15.00,M,FEW,M,M,M,14000.00,M,M,M,M,M,M,M,M,M,M,-46.01,CYYQ 190600Z 25006KT 15SM FEW140 M33/M36 A3017 RMK AC1 SLP225,M
CYYQ,2021-12-19 07:00,-27.40,-32.80,74.41,240.00,6.00,0.00,30.17,1022.40,15.00,M,FEW,M,M,M,14000.00,M,M,M,M,M,M,M,M,M,M,-46.01,CYYQ 190700Z 24006KT 15SM FEW140 M33/M36 A3017 RMK AC2 SLP224,M
CYYQ,2021-12-19 08:00,-27.40,-32.80,74.41,250.00,5.00,0.00,30.16,1022.20,15.00,M,BKN,M,M,M,15000.00,M,M,M,M,M,M,M,M,M,M,-44.15,CYYQ 190800Z 25005KT 15SM BKN150 M33/M36 A3016 RMK AC5 SLP222,M
CYYQ,2021-12-19 09:00,-27.40,-32.80,74.41,250.00,5.00,0.00,30.15,1021.80,15.00,M,BKN,M,M,M,14000.00,M,M,M,M,M,M,M,M,M,M,-44.15,CYYQ 190900Z 25005KT 15SM BKN140 M33/M36 A3015 RMK AC5 SLP218,M
CYYQ,2021-12-19 10:00,-27.40,-32.80,74.41,230.00,4.00,0.00,30.14,1021.40,15.00,M,SCT,M,M,M,15000.00,M,M,M,M,M,M,M,M,M,M,-41.94,CYYQ 191000Z 23004KT 15SM SCT150 M33/M36 A3014 RMK AC3 SLP214,M
CYYQ,2021-12-19 11:00,-27.40,-32.80,74.41,240.00,5.00,0.00,30.13,1021.00,15.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,-44.15,CYYQ 191100Z 24005KT 15SM BKN250 M33/M36 A3013 RMK CI6 SLP210,M
CYYQ,2021-12-19 12:00,-25.60,-32.80,67.56,210.00,4.00,0.00,30.10,1020.00,15.00,M,BKN,M,M,M,13000.00,M,M,M,M,M,M,M,M,M,M,-39.84,CYYQ 191200Z 21004KT 15SM BKN130 M32/M36 A3010 RMK AC6 SLP200,M
CYYQ,2021-12-19 13:00,-27.40,-32.80,74.41,220.00,6.00,0.00,30.10,1019.90,15.00,M,SCT,M,M,M,13000.00,M,M,M,M,M,M,M,M,M,M,-46.01,CYYQ 191300Z 22006KT 15SM SCT130 M33/M36 A3010 RMK AC3 SLP199,M
CYYQ,2021-12-19 14:00,-27.40,-32.80,74.41,200.00,5.00,0.00,30.07,1019.00,15.00,M,BKN,M,M,M,14000.00,M,M,M,M,M,M,M,M,M,M,-44.15,CYYQ 191400Z 20005KT 15SM BKN140 M33/M36 A3007 RMK AC6 SLP190,M
CYYQ,2021-12-19 15:00,-27.40,-32.80,74.41,250.00,4.00,0.00,30.06,1018.70,15.00,M,FEW,BKN,M,M,13000.00,25000.00,M,M,M,M,M,M,M,M,M,-41.94,CYYQ 191500Z 25004KT 15SM FEW130 BKN250 M33/M36 A3006 RMK AC2CI4 SLP187,M
CYYQ,2021-12-19 16:00,-25.60,-31.00,74.62,250.00,4.00,0.00,30.05,1018.50,15.00,M,SCT,BKN,M,M,12000.00,25000.00,M,M,M,M,M,M,M,M,M,-39.84,CYYQ 191600Z 25004KT 15SM SCT120 BKN250 M32/M35 A3005 RMK AC3CI4 SLP185,M
CYYQ,2021-12-19 16:37,-23.80,-29.20,74.83,260.00,3.00,0.00,30.04,1017.90,12.00,M,FEW,BKN,M,M,12000.00,25000.00,M,M,IC,M,M,M,M,M,M,-35.10,CYYQ 191637Z 26003KT 12SM IC FEW120 BKN250 M31/M34 A3004 RMK AC2CI5 SLP179,M
CYYQ,2021-12-19 17:00,-22.00,-29.20,68.06,M,2.00,0.00,30.03,1017.60,6.00,M,OVC,M,M,M,25000.00,M,M,M,IC,M,M,M,M,M,M,-22.00,CYYQ 191700Z VRB02KT 6SM IC OVC250 M30/M34 A3003 RMK IC4CI4 SLP176,M
CYYQ,2021-12-19 17:13,-22.00,-27.40,75.04,0.00,0.00,0.00,30.03,1017.50,8.00,M,BKN,OVC,M,M,9000.00,25000.00,M,M,-SN,M,M,M,M,M,M,-22.00,CYYQ 191713Z 00000KT 8SM -SN BKN090 OVC250 M30/M33 A3003 RMK AC6CI2 SLP175,M
CYYQ,2021-12-19 18:00,-20.20,-25.60,75.24,0.00,0.00,0.00,30.02,1017.30,10.00,M,BKN,OVC,M,M,7000.00,25000.00,M,M,-SN,M,M,M,M,M,M,-20.20,CYYQ 191800Z 00000KT 10SM -SN BKN070 OVC250 M29/M32 A3002 RMK AC7CI1 SLP173,M
